commit_id,class_id,method,score
bc048ca9ccdcd373b60774e7a556f4323013800c,sourceCode/maven-artifact-manager/src/main/java/org/apache/maven/artifact/resolver/DefaultArtifactResolver.java,default,1
cc507307b8d5f5ecc3e7dba7a7ccfbd1dde3c7f8,sourceCode/maven-artifact-manager/src/main/java/org/apache/maven/artifact/manager/DefaultWagonManager.java,default,1
cc507307b8d5f5ecc3e7dba7a7ccfbd1dde3c7f8,sourceCode/maven-artifact-manager/src/main/java/org/apache/maven/artifact/repository/metadata/DefaultRepositoryMetadataManager.java,default,1
cc507307b8d5f5ecc3e7dba7a7ccfbd1dde3c7f8,sourceCode/maven-artifact-manager/src/main/java/org/apache/maven/artifact/resolver/DefaultArtifactResolver.java,default,1
83c9eadb09e28f38f3e619d9b902cb66f3e3f94c,sourceCode/maven-artifact-manager/src/main/java/org/apache/maven/artifact/manager/DefaultWagonManager.java,default,1
83c9eadb09e28f38f3e619d9b902cb66f3e3f94c,sourceCode/maven-artifact-manager/src/main/java/org/apache/maven/artifact/resolver/DefaultArtifactResolver.java,default,1
e5ab9191bdf07d25435f6e1a1456ae2c7403254e,sourceCode/maven-core/src/main/java/org/apache/maven/DefaultMaven.java,default,1
e5ab9191bdf07d25435f6e1a1456ae2c7403254e,sourceCode/maven-core/src/main/java/org/apache/maven/Maven.java,default,1
e5ab9191bdf07d25435f6e1a1456ae2c7403254e,sourceCode/maven-core/src/main/java/org/apache/maven/execution/DefaultMavenExecutionRequest.java,default,1
e5ab9191bdf07d25435f6e1a1456ae2c7403254e,sourceCode/maven-core/src/main/java/org/apache/maven/execution/MavenExecutionRequest.java,default,1
32d8679253197b09529f44a6b789eee0ca0a6ac7,sourceCode/integration-tests/maven-core-it-plugin/src/main/java/org/apache/maven/plugin/coreit/InterpolatedPomConfigurationMojo.java,default,1
32d8679253197b09529f44a6b789eee0ca0a6ac7,sourceCode/maven-project/src/main/java/org/apache/maven/project/DefaultMavenProjectBuilder.java,default,1
32d8679253197b09529f44a6b789eee0ca0a6ac7,sourceCode/maven-project/src/main/java/org/apache/maven/project/interpolation/RegexBasedModelInterpolator.java,default,1
425a841a8bcc4d2342ad333a237d8ed9e415d39e,sourceCode/integration-tests/maven-core-it-plugin/src/main/java/org/apache/maven/plugin/coreit/InterpolatedEnvarConfigurationMojo.java,default,1
425a841a8bcc4d2342ad333a237d8ed9e415d39e,sourceCode/integration-tests/maven-core-it-plugin/src/main/java/org/apache/maven/plugin/coreit/InterpolatedPomConfigurationMojo.java,default,1
425a841a8bcc4d2342ad333a237d8ed9e415d39e,sourceCode/integration-tests/maven-core-it-plugin/src/main/java/org/apache/maven/plugin/coreit/PackagingMojo.java,default,1
425a841a8bcc4d2342ad333a237d8ed9e415d39e,sourceCode/maven-project/src/main/java/org/apache/maven/project/interpolation/RegexBasedModelInterpolator.java,default,1
c3c8fdb17a3a849733fe8d8bf6a6df99b4cf5175,sourceCode/maven-project/src/main/java/org/apache/maven/project/DefaultMavenProjectBuilder.java,default,1
f52a730b742a20361497074c41128e6fef61ad84,sourceCode/integration-tests/maven-core-it-plugin/src/main/java/org/apache/maven/plugin/coreit/InterpolatedPomConfigurationMojo.java,default,1
f52a730b742a20361497074c41128e6fef61ad84,sourceCode/maven-project/src/main/java/org/apache/maven/project/DefaultMavenProjectBuilder.java,default,1
f52a730b742a20361497074c41128e6fef61ad84,sourceCode/maven-project/src/main/java/org/apache/maven/project/path/DefaultPathTranslator.java,default,1
ad38e46b4b6bbc3fb214b07966cc42877ecec536,sourceCode/maven-project/src/main/java/org/apache/maven/project/inheritance/DefaultModelInheritanceAssembler.java,default,1
f3a9e3834084a5c40230f09ceb9ebe19279e745d,sourceCode/maven-project/src/main/java/org/apache/maven/project/inheritance/DefaultModelInheritanceAssembler.java,default,1
6fb187fa987d5af1a121e081abde362841b8f707,sourceCode/maven-project/src/main/java/org/apache/maven/project/MavenProject.java,default,1
6fb187fa987d5af1a121e081abde362841b8f707,sourceCode/maven-project/src/main/java/org/apache/maven/project/inheritance/DefaultModelInheritanceAssembler.java,default,1
602899a9f482d0392cb46cad0e4903dab4a5bbd8,sourceCode/maven-project/src/main/java/org/apache/maven/project/DefaultMavenProjectBuilder.java,default,1
602899a9f482d0392cb46cad0e4903dab4a5bbd8,sourceCode/maven-project/src/main/java/org/apache/maven/project/MavenProject.java,default,1
602899a9f482d0392cb46cad0e4903dab4a5bbd8,sourceCode/maven-project/src/main/java/org/apache/maven/project/inheritance/DefaultModelInheritanceAssembler.java,default,1
602899a9f482d0392cb46cad0e4903dab4a5bbd8,sourceCode/maven-project/src/main/java/org/apache/maven/project/inheritance/ModelInheritanceAssembler.java,default,1
5395710ce05a496cd10d40ca2707b80348e61048,sourceCode/maven-project/src/main/java/org/apache/maven/project/injection/DefaultProfileInjector.java,default,1
e616a7b1c94813ea1d1391e9ed19c93e8cb81453,sourceCode/maven-core/src/main/java/org/apache/maven/project/DefaultMavenProjectBuilder.java,default,1
1c23ee16a4d80186a6d4ec77eb6ea3d2d8e09231,sourceCode/maven-core-it/it0096/project/project-level2/project-level3/project-jar/src/main/java/com/stchome/mavenTest/App.java,default,1
1c23ee16a4d80186a6d4ec77eb6ea3d2d8e09231,sourceCode/maven-core-it/it0096/project/project-level2/project-level3/src/main/java/com/stchome/mavenTest/App.java,default,1
1c23ee16a4d80186a6d4ec77eb6ea3d2d8e09231,sourceCode/maven-project/src/main/java/org/apache/maven/project/DefaultMavenProjectBuilder.java,default,1
5bdc77bd160a304ebae21f57e07a1e5a865c76c3,sourceCode/maven-core-it/it0096/plugin/src/main/java/org/apache/maven/it0096/It0096Mojo.java,default,1
5bdc77bd160a304ebae21f57e07a1e5a865c76c3,sourceCode/maven-core-it/it0096/project/project-level2/project-level3/src/main/java/com/stchome/mavenTest/App.java,default,1
d0fd1579a98471b1d9d9f7225c6c3874272c102e,sourceCode/maven-core-it/it0097/plugin/src/main/java/org/apache/maven/it0096/It0096Mojo.java,default,1
d0fd1579a98471b1d9d9f7225c6c3874272c102e,sourceCode/maven-core-it/it0097/project/project-level2/project-level3/src/main/java/com/stchome/mavenTest/App.java,default,1
829e2051f67c6aa868b5b7b5a52887caa3704c4c,sourceCode/maven-core/src/main/java/org/apache/maven/artifact/factory/DefaultArtifactFactory.java,default,1
829e2051f67c6aa868b5b7b5a52887caa3704c4c,sourceCode/maven-core/src/main/java/org/apache/maven/plugin/DefaultPluginManager.java,default,1
829e2051f67c6aa868b5b7b5a52887caa3704c4c,sourceCode/maven-core/src/main/java/org/apache/maven/project/DefaultMavenProjectBuilder.java,default,1
829e2051f67c6aa868b5b7b5a52887caa3704c4c,sourceCode/maven-core/src/main/java/org/apache/maven/project/MavenProject.java,default,1
2628261b753a53f56863a5c0150994135148bbbe,sourceCode/maven-artifact/src/main/java/org/apache/maven/artifact/resolver/DefaultArtifactResolver.java,default,1
bd540e30b79f47e6415951d93598bb10affc832e,sourceCode/maven-artifact/src/main/java/org/apache/maven/artifact/resolver/AbstractArtifactResolutionException.java,default,1
b07d835b9c1bb93eae6abf087515ff9c701d145c,sourceCode/maven-artifact/src/main/java/org/apache/maven/artifact/resolver/AbstractArtifactResolutionException.java,default,1
b07d835b9c1bb93eae6abf087515ff9c701d145c,sourceCode/maven-artifact/src/main/java/org/apache/maven/artifact/resolver/MultipleArtifactsNotFoundException.java,default,1
b07d835b9c1bb93eae6abf087515ff9c701d145c,sourceCode/maven-project/src/main/java/org/apache/maven/project/artifact/MavenMetadataSource.java,default,1
1710fdcfa3099c09b1d0f95b041bd5913322b98c,sourceCode/maven-artifact-manager/src/main/java/org/apache/maven/artifact/resolver/DefaultArtifactResolver.java,default,1
1710fdcfa3099c09b1d0f95b041bd5913322b98c,sourceCode/maven-artifact/src/main/java/org/apache/maven/artifact/resolver/AbstractArtifactResolutionException.java,default,1
1710fdcfa3099c09b1d0f95b041bd5913322b98c,sourceCode/maven-artifact/src/main/java/org/apache/maven/artifact/resolver/ArtifactNotFoundException.java,default,1
1710fdcfa3099c09b1d0f95b041bd5913322b98c,sourceCode/maven-artifact/src/main/java/org/apache/maven/artifact/resolver/MultipleArtifactsNotFoundException.java,default,1
33e508a29dd139b0c52eb8399e124b72bc63ee49,sourceCode/maven-plugin-tools/maven-plugin-tools-api/src/main/java/org/apache/maven/tools/plugin/generator/PluginXdocGenerator.java,default,1
08df9d163d416caa8975d7edf22db0c5e0b0dd10,sourceCode/maven-core/src/main/java/org/apache/maven/DefaultMaven.java,default,1
08df9d163d416caa8975d7edf22db0c5e0b0dd10,sourceCode/maven-core/src/main/java/org/apache/maven/lifecycle/DefaultLifecycleExecutor.java,default,1
08df9d163d416caa8975d7edf22db0c5e0b0dd10,sourceCode/maven-core/src/main/java/org/apache/maven/lifecycle/LifecycleExecutor.java,default,1
08df9d163d416caa8975d7edf22db0c5e0b0dd10,sourceCode/maven-core/src/main/java/org/apache/maven/lifecycle/Phase.java,default,1
32d8679253197b09529f44a6b789eee0ca0a6ac7,sourceCode/integration-tests/maven-core-it-plugin/src/main/java/org/apache/maven/plugin/coreit/InterpolatedPomConfigurationMojo.java,default,1
32d8679253197b09529f44a6b789eee0ca0a6ac7,sourceCode/maven-project/src/main/java/org/apache/maven/project/DefaultMavenProjectBuilder.java,default,1
32d8679253197b09529f44a6b789eee0ca0a6ac7,sourceCode/maven-project/src/main/java/org/apache/maven/project/interpolation/RegexBasedModelInterpolator.java,default,1
fc77014cfeccbb2e74b67616a7b5049ee29d8813,sourceCode/maven-project/src/main/java/org/apache/maven/project/interpolation/RegexBasedModelInterpolator.java,default,1
1c23ee16a4d80186a6d4ec77eb6ea3d2d8e09231,sourceCode/maven-core-it/it0096/project/project-level2/project-level3/project-jar/src/main/java/com/stchome/mavenTest/App.java,default,1
1c23ee16a4d80186a6d4ec77eb6ea3d2d8e09231,sourceCode/maven-core-it/it0096/project/project-level2/project-level3/src/main/java/com/stchome/mavenTest/App.java,default,1
1c23ee16a4d80186a6d4ec77eb6ea3d2d8e09231,sourceCode/maven-project/src/main/java/org/apache/maven/project/DefaultMavenProjectBuilder.java,default,1
d69fe06e8df14ceb0b2fbf72d3221bdec3831f24,sourceCode/maven-project/src/main/java/org/apache/maven/project/DefaultMavenProjectBuilder.java,default,1
bd6aa12253c17ae6d6bf9732d8bea30577306b68,sourceCode/maven-project/src/main/java/org/apache/maven/profiles/DefaultProfileManager.java,default,1
a6983a59abbc3f3b86b0959d122b3e52fe7f2f32,sourceCode/maven-plugin-registry/src/main/java/org/apache/maven/plugin/registry/DefaultPluginRegistryBuilder.java,default,1
32d8679253197b09529f44a6b789eee0ca0a6ac7,sourceCode/integration-tests/maven-core-it-plugin/src/main/java/org/apache/maven/plugin/coreit/InterpolatedPomConfigurationMojo.java,default,1
32d8679253197b09529f44a6b789eee0ca0a6ac7,sourceCode/maven-project/src/main/java/org/apache/maven/project/DefaultMavenProjectBuilder.java,default,1
32d8679253197b09529f44a6b789eee0ca0a6ac7,sourceCode/maven-project/src/main/java/org/apache/maven/project/interpolation/RegexBasedModelInterpolator.java,default,1
2095f803059bab370b3fc80367b07a866f257792,sourceCode/maven-plugin-tools/maven-plugin-tools-api/src/main/java/org/apache/maven/tools/plugin/generator/PrettyPrintXMLWriter.java,default,1
4fc35bac02ac23e974a60f27090f36b49503f948,sourceCode/maven-plugin-tools/maven-plugin-tools-api/src/main/java/org/apache/maven/tools/plugin/generator/PrettyPrintXMLWriter.java,default,1
68e38e54af97aa1c8b603894ca2b4acd1eea93ac,sourceCode/maven-plugin-tools/maven-plugin-tools-api/src/main/java/org/apache/maven/tools/plugin/generator/PluginXdocGenerator.java,default,1
85cc412a5f07ec68abc9b83025e4c5f2dca3ec4f,sourceCode/maven-core/src/main/java/org/apache/maven/lifecycle/DefaultLifecycleExecutor.java,default,1
85cc412a5f07ec68abc9b83025e4c5f2dca3ec4f,sourceCode/maven-core/src/main/java/org/apache/maven/plugin/DefaultPluginManager.java,default,1
85cc412a5f07ec68abc9b83025e4c5f2dca3ec4f,sourceCode/maven-core/src/main/java/org/apache/maven/plugin/MavenPluginDescriptor.java,default,1
85cc412a5f07ec68abc9b83025e4c5f2dca3ec4f,sourceCode/maven-core/src/main/java/org/apache/maven/project/inheritance/DefaultModelInheritanceAssembler.java,default,1
85cc412a5f07ec68abc9b83025e4c5f2dca3ec4f,sourceCode/maven-plugin-api/src/main/java/org/apache/maven/plugin/AbstractPlugin.java,default,1
85cc412a5f07ec68abc9b83025e4c5f2dca3ec4f,sourceCode/maven-plugin-descriptor/src/main/java/org/apache/maven/plugin/descriptor/PluginDescriptor.java,default,1
85cc412a5f07ec68abc9b83025e4c5f2dca3ec4f,sourceCode/maven-plugin-descriptor/src/main/java/org/apache/maven/plugin/descriptor/PluginDescriptorBuilder.java,default,1
85cc412a5f07ec68abc9b83025e4c5f2dca3ec4f,sourceCode/maven-plugin-tools/maven-plugin-tools-api/src/main/java/org/apache/maven/tools/plugin/generator/PluginDescriptorGenerator.java,default,1
85cc412a5f07ec68abc9b83025e4c5f2dca3ec4f,sourceCode/maven-plugin-tools/maven-plugin-tools-api/src/main/java/org/apache/maven/tools/plugin/generator/jelly/JellyHarnessGenerator.java,default,1
85cc412a5f07ec68abc9b83025e4c5f2dca3ec4f,sourceCode/maven-plugin-tools/maven-plugin-tools-api/src/main/java/org/apache/maven/tools/plugin/util/PluginUtils.java,default,1
85cc412a5f07ec68abc9b83025e4c5f2dca3ec4f,sourceCode/maven-plugin-tools/maven-plugin-tools-java/src/main/java/org/apache/maven/tools/plugin/extractor/java/JavaMojoDescriptorExtractor.java,default,1
85cc412a5f07ec68abc9b83025e4c5f2dca3ec4f,sourceCode/maven-plugin-tools/maven-plugin-tools-pluggy/src/main/java/org/apache/maven/tools/plugin/pluggy/Main.java,default,1
24e9ecf4a0e63b6bf56e33ad633c617a740de464,sourceCode/maven-project/src/main/java/org/apache/maven/project/ModelUtils.java,default,1
8b01ca10f7aac10f989f7b808487687e8516bdb4,sourceCode/maven-artifact/src/main/java/org/apache/maven/artifact/factory/ArtifactFactory.java,default,1
8b01ca10f7aac10f989f7b808487687e8516bdb4,sourceCode/maven-artifact/src/main/java/org/apache/maven/artifact/factory/DefaultArtifactFactory.java,default,1
8b01ca10f7aac10f989f7b808487687e8516bdb4,sourceCode/maven-core/src/main/java/org/apache/maven/extension/DefaultExtensionManager.java,default,1
8b01ca10f7aac10f989f7b808487687e8516bdb4,sourceCode/maven-core/src/main/java/org/apache/maven/extension/ExtensionManager.java,default,1
8b01ca10f7aac10f989f7b808487687e8516bdb4,sourceCode/maven-core/src/main/java/org/apache/maven/lifecycle/DefaultLifecycleExecutor.java,default,1
8b01ca10f7aac10f989f7b808487687e8516bdb4,sourceCode/maven-project/src/main/java/org/apache/maven/project/MavenProject.java,default,1
8b01ca10f7aac10f989f7b808487687e8516bdb4,sourceCode/maven-project/src/main/java/org/apache/maven/project/inheritance/DefaultModelInheritanceAssembler.java,default,1
6aa208414f277bb20647ecf55e0cf7b73a289211,sourceCode/maven-core/src/main/java/org/apache/maven/plugin/DefaultPluginManager.java,default,1
6aa208414f277bb20647ecf55e0cf7b73a289211,sourceCode/maven-project/src/main/java/org/apache/maven/project/DefaultMavenProjectBuilder.java,default,1
fcb7a1c14bb3896ac64878bd722b553799984ba9,sourceCode/maven-core/src/main/java/org/apache/maven/project/DefaultMavenProjectBuilder.java,default,1
fcb7a1c14bb3896ac64878bd722b553799984ba9,sourceCode/maven-mboot2/src/main/java/download/ArtifactDownloader.java,default,1
fcb7a1c14bb3896ac64878bd722b553799984ba9,sourceCode/maven-plugins/maven-resources-plugin/src/main/java/org/apache/maven/plugin/resources/ResourcesMojo.java,default,1
70a510917cf14f436e62dc5ea79e9b9961379397,sourceCode/maven-artifact/src/main/java/org/apache/maven/artifact/metadata/SnapshotArtifactMetadata.java,default,1
70a510917cf14f436e62dc5ea79e9b9961379397,sourceCode/maven-artifact/src/main/java/org/apache/maven/artifact/transform/SnapshotTransformation.java,default,1
664a916c1737ff64d3048ef3276b3f14561de0a4,sourceCode/maven-plugins/maven-assembly-plugin/src/main/java/org/apache/maven/plugin/assembly/AssemblyMojo.java,default,1
ccfdf7af42916db224edaf295fbdc349eb269806,sourceCode/maven-artifact/src/main/java/org/apache/maven/artifact/deployer/DefaultArtifactDeployer.java,default,1
b4cfe5671125835f383e39935919abceca9b85b6,sourceCode/maven-artifact/src/main/java/org/apache/maven/artifact/manager/DefaultWagonManager.java,default,1
71cb5dc39938e4ca219729c8e0d1198cb6a79c39,sourceCode/maven-archetype/maven-archetype-plugin/src/main/java/org/apache/maven/plugin/archetype/MavenArchetypeMojo.java,default,1
71cb5dc39938e4ca219729c8e0d1198cb6a79c39,sourceCode/maven-core-it-plugin/src/main/java/org/apache/maven/plugin/coreit/NoProjectMojo.java,default,1
71cb5dc39938e4ca219729c8e0d1198cb6a79c39,sourceCode/maven-core/src/main/java/org/apache/maven/DefaultMaven.java,default,1
71cb5dc39938e4ca219729c8e0d1198cb6a79c39,sourceCode/maven-core/src/main/java/org/apache/maven/lifecycle/DefaultLifecycleExecutor.java,default,1
71cb5dc39938e4ca219729c8e0d1198cb6a79c39,sourceCode/maven-plugin-tools/maven-plugin-tools-java/src/main/java/org/apache/maven/tools/plugin/extractor/java/JavaMojoDescriptorExtractor.java,default,1
912898c7160f9ab1d1b1679be4f9e47a388c1b87,sourceCode/maven-core/src/main/java/org/apache/maven/lifecycle/DefaultLifecycleExecutor.java,default,1
912898c7160f9ab1d1b1679be4f9e47a388c1b87,sourceCode/maven-core/src/main/java/org/apache/maven/project/inheritance/DefaultModelInheritanceAssembler.java,default,1
ce968a2dd9e125fe0ddc4c6de7f364703e574544,sourceCode/maven-core/src/main/java/org/apache/maven/artifact/DependencyResolutionRequiredException.java,default,1
ce968a2dd9e125fe0ddc4c6de7f364703e574544,sourceCode/maven-core/src/main/java/org/apache/maven/project/MavenProject.java,default,1
ce3665851c653760544a3e825972d360c15466c7,sourceCode/maven-core-it/it0026/src/main/java/org/apache/maven/it0023/Person.java,default,1
ce3665851c653760544a3e825972d360c15466c7,sourceCode/maven-core/src/main/java/org/apache/maven/DefaultMaven.java,default,1
ce3665851c653760544a3e825972d360c15466c7,sourceCode/maven-core/src/main/java/org/apache/maven/settings/DefaultMavenSettingsBuilder.java,default,1
ce3665851c653760544a3e825972d360c15466c7,sourceCode/maven-core/src/main/java/org/apache/maven/settings/MavenSettingsBuilder.java,default,1
ce3665851c653760544a3e825972d360c15466c7,sourceCode/maven-settings/src/main/java/org/apache/maven/settings/DefaultMavenSettingsBuilder.java,default,1
ce3665851c653760544a3e825972d360c15466c7,sourceCode/maven-settings/src/main/java/org/apache/maven/settings/MavenSettingsBuilder.java,default,1
ce3665851c653760544a3e825972d360c15466c7,sourceCode/maven-settings/src/main/java/org/apache/maven/settings/SettingsConversionUtils.java,default,1
ce3665851c653760544a3e825972d360c15466c7,sourceCode/maven-settings/src/main/java/org/apache/maven/settings/SettingsUtils.java,default,1
f86ee59771fa79abb2b2e660da8f7f1523515408,sourceCode/maven-artifact/src/main/java/org/apache/maven/artifact/transform/SnapshotTransformation.java,default,1
f86ee59771fa79abb2b2e660da8f7f1523515408,sourceCode/maven-core/src/main/java/org/apache/maven/project/inheritance/DefaultModelInheritanceAssembler.java,default,1
a02dd8e9d9aaffdb94bdd99bc03f97bd6e1acf79,sourceCode/sandbox/repoclean/src/main/java/org/apache/maven/tools/repoclean/RepositoryCleaner.java,default,1
a02dd8e9d9aaffdb94bdd99bc03f97bd6e1acf79,sourceCode/sandbox/repoclean/src/main/java/org/apache/maven/tools/repoclean/digest/ArtifactDigestException.java,default,1
a02dd8e9d9aaffdb94bdd99bc03f97bd6e1acf79,sourceCode/sandbox/repoclean/src/main/java/org/apache/maven/tools/repoclean/digest/ArtifactDigestVerificationException.java,default,1
a02dd8e9d9aaffdb94bdd99bc03f97bd6e1acf79,sourceCode/sandbox/repoclean/src/main/java/org/apache/maven/tools/repoclean/digest/ArtifactDigestVerifier.java,default,1
a02dd8e9d9aaffdb94bdd99bc03f97bd6e1acf79,sourceCode/sandbox/repoclean/src/main/java/org/apache/maven/tools/repoclean/digest/ArtifactDigestor.java,default,1
a02dd8e9d9aaffdb94bdd99bc03f97bd6e1acf79,sourceCode/sandbox/repoclean/src/main/java/org/apache/maven/tools/repoclean/digest/DigestException.java,default,1
a02dd8e9d9aaffdb94bdd99bc03f97bd6e1acf79,sourceCode/sandbox/repoclean/src/main/java/org/apache/maven/tools/repoclean/digest/DigestVerificationException.java,default,1
a02dd8e9d9aaffdb94bdd99bc03f97bd6e1acf79,sourceCode/sandbox/repoclean/src/main/java/org/apache/maven/tools/repoclean/digest/DigestVerifier.java,default,1
a02dd8e9d9aaffdb94bdd99bc03f97bd6e1acf79,sourceCode/sandbox/repoclean/src/main/java/org/apache/maven/tools/repoclean/digest/Digestor.java,default,1
a02dd8e9d9aaffdb94bdd99bc03f97bd6e1acf79,sourceCode/sandbox/repoclean/src/main/java/org/apache/maven/tools/repoclean/discover/AbstractArtifactDiscoverer.java,default,1
a02dd8e9d9aaffdb94bdd99bc03f97bd6e1acf79,sourceCode/sandbox/repoclean/src/main/java/org/apache/maven/tools/repoclean/discover/ArtifactDiscoverer.java,default,1
a02dd8e9d9aaffdb94bdd99bc03f97bd6e1acf79,sourceCode/sandbox/repoclean/src/main/java/org/apache/maven/tools/repoclean/discover/DefaultArtifactDiscoverer.java,default,1
a02dd8e9d9aaffdb94bdd99bc03f97bd6e1acf79,sourceCode/sandbox/repoclean/src/main/java/org/apache/maven/tools/repoclean/discover/LegacyArtifactDiscoverer.java,default,1
a02dd8e9d9aaffdb94bdd99bc03f97bd6e1acf79,sourceCode/sandbox/repoclean/src/main/java/org/apache/maven/tools/repoclean/report/PathLister.java,default,1
a02dd8e9d9aaffdb94bdd99bc03f97bd6e1acf79,sourceCode/sandbox/repoclean/src/main/java/org/apache/maven/tools/repoclean/rewrite/V3PomRewriter.java,default,1
a02dd8e9d9aaffdb94bdd99bc03f97bd6e1acf79,sourceCode/sandbox/repoclean/src/main/java/org/apache/maven/tools/repoclean/transaction/RewriteTransaction.java,default,1
a02dd8e9d9aaffdb94bdd99bc03f97bd6e1acf79,sourceCode/sandbox/repoclean/src/main/java/org/apache/maven/tools/repoclean/transaction/RollbackException.java,default,1
d7e66db2538eea45c6bf7b505d111fb6963fe79f,sourceCode/sandbox/repoclean/src/main/java/org/apache/maven/tools/repoclean/Main.java,default,1
d7e66db2538eea45c6bf7b505d111fb6963fe79f,sourceCode/sandbox/repoclean/src/main/java/org/apache/maven/tools/repoclean/RepositoryCleaner.java,default,1
d7e66db2538eea45c6bf7b505d111fb6963fe79f,sourceCode/sandbox/repoclean/src/main/java/org/apache/maven/tools/repoclean/RepositoryCleanerConfiguration.java,default,1
d7e66db2538eea45c6bf7b505d111fb6963fe79f,sourceCode/sandbox/repoclean/src/main/java/org/apache/maven/tools/repoclean/digest/ArtifactDigestVerifier.java,default,1
d7e66db2538eea45c6bf7b505d111fb6963fe79f,sourceCode/sandbox/repoclean/src/main/java/org/apache/maven/tools/repoclean/discover/ArtifactDiscoverer.java,default,1
d7e66db2538eea45c6bf7b505d111fb6963fe79f,sourceCode/sandbox/repoclean/src/main/java/org/apache/maven/tools/repoclean/discover/DefaultArtifactDiscoverer.java,default,1
d7e66db2538eea45c6bf7b505d111fb6963fe79f,sourceCode/sandbox/repoclean/src/main/java/org/apache/maven/tools/repoclean/discover/LegacyArtifactDiscoverer.java,default,1
d7e66db2538eea45c6bf7b505d111fb6963fe79f,sourceCode/sandbox/repoclean/src/main/java/org/apache/maven/tools/repoclean/report/FileReporter.java,default,1
d7e66db2538eea45c6bf7b505d111fb6963fe79f,sourceCode/sandbox/repoclean/src/main/java/org/apache/maven/tools/repoclean/report/ReportWriteException.java,default,1
d7e66db2538eea45c6bf7b505d111fb6963fe79f,sourceCode/sandbox/repoclean/src/main/java/org/apache/maven/tools/repoclean/report/Reporter.java,default,1
d7e66db2538eea45c6bf7b505d111fb6963fe79f,sourceCode/sandbox/repoclean/src/main/java/org/apache/maven/tools/repoclean/rewrite/ArtifactPomRewriter.java,default,1
d7e66db2538eea45c6bf7b505d111fb6963fe79f,sourceCode/sandbox/repoclean/src/main/java/org/apache/maven/tools/repoclean/rewrite/V3PomRewriter.java,default,1
d7e66db2538eea45c6bf7b505d111fb6963fe79f,sourceCode/sandbox/repoclean/src/main/java/org/apache/maven/tools/repoclean/rewrite/V4PomRewriter.java,default,1
d7e66db2538eea45c6bf7b505d111fb6963fe79f,sourceCode/sandbox/repoclean/src/main/java/org/apache/maven/tools/repoclean/translate/PomV3ToV4Translator.java,default,1
06ebdedc0cc8998886e8f5ed00da9febe1f42b2a,sourceCode/maven-core/src/main/java/org/apache/maven/util/Xpp3DomUtils.java,default,1
85b30cf43da700b82e141c57bf959fa939bf9b10,sourceCode/maven-project/src/main/java/org/apache/maven/project/ProjectSorter.java,default,1
6003f258b3036b7a8d064e41e217919b196c4597,sourceCode/sandbox/repoclean/src/main/java/org/apache/maven/tools/repoclean/RepositoryCleaner.java,default,1
5a0904e9fd0530c9ad08c82576950d96760aada5,sourceCode/maven-core/src/main/java/org/apache/maven/plugin/DefaultPluginManager.java,default,1
5a0904e9fd0530c9ad08c82576950d96760aada5,sourceCode/maven-mboot2/src/main/java/MBoot.java,default,1
5a0904e9fd0530c9ad08c82576950d96760aada5,sourceCode/maven-plugins/maven-pmd-plugin/src/main/java/org/apache/maven/plugin/pmd/PmdReport.java,default,1
5a0904e9fd0530c9ad08c82576950d96760aada5,sourceCode/maven-plugins/maven-project-info-reports-plugin/src/main/java/org/apache/maven/report/projectinfo/CimReport.java,default,1
5a0904e9fd0530c9ad08c82576950d96760aada5,sourceCode/maven-plugins/maven-project-info-reports-plugin/src/main/java/org/apache/maven/report/projectinfo/DependenciesReport.java,default,1
5a0904e9fd0530c9ad08c82576950d96760aada5,sourceCode/maven-plugins/maven-project-info-reports-plugin/src/main/java/org/apache/maven/report/projectinfo/IssueTrackingReport.java,default,1
5a0904e9fd0530c9ad08c82576950d96760aada5,sourceCode/maven-plugins/maven-project-info-reports-plugin/src/main/java/org/apache/maven/report/projectinfo/LicenseReport.java,default,1
5a0904e9fd0530c9ad08c82576950d96760aada5,sourceCode/maven-plugins/maven-project-info-reports-plugin/src/main/java/org/apache/maven/report/projectinfo/MailingListsReport.java,default,1
5a0904e9fd0530c9ad08c82576950d96760aada5,sourceCode/maven-plugins/maven-project-info-reports-plugin/src/main/java/org/apache/maven/report/projectinfo/ScmReport.java,default,1
5a0904e9fd0530c9ad08c82576950d96760aada5,sourceCode/maven-plugins/maven-project-info-reports-plugin/src/main/java/org/apache/maven/report/projectinfo/TeamListReport.java,default,1
5a0904e9fd0530c9ad08c82576950d96760aada5,sourceCode/maven-reporting/maven-reporting-api/src/main/java/org/apache/maven/reporting/AbstractMavenMultiPageReport.java,default,1
5a0904e9fd0530c9ad08c82576950d96760aada5,sourceCode/maven-reporting/maven-reporting-api/src/main/java/org/apache/maven/reporting/AbstractMavenReport.java,default,1
5a0904e9fd0530c9ad08c82576950d96760aada5,sourceCode/maven-reporting/maven-reporting-api/src/main/java/org/apache/maven/reporting/AbstractMavenReportRenderer.java,default,1
5a0904e9fd0530c9ad08c82576950d96760aada5,sourceCode/maven-reporting/maven-reporting-api/src/main/java/org/apache/maven/reporting/MavenReport.java,default,1
5a0904e9fd0530c9ad08c82576950d96760aada5,sourceCode/maven-reporting/maven-reporting-api/src/main/java/org/apache/maven/reporting/sink/MultiPageSink.java,default,1
